,Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Land Contour,Lot Config,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,Mo Sold,Sale Type,Age
273,2665,0,0,60.0,7200,Reg,0,Corner,0,0,1Fam,2Story,7,7,1920,Hip,Wd Sdng,Wd Sdng,0,0.0,0,0,BrkTil,0,0,0,Unf,0,Unf,596,596,1,998,764,1762,1,1,1,4,0,8,0,0,0,1989.0,0,576,36,0,221,10,0,56
274,1538,0,1,0.0,14100,IR1,0,Inside,0,0,1Fam,1.5Fin,8,9,1935,Gable,Stucco,Stucco,0,632.0,0,0,CBlock,0,0,0,Rec,192,Unf,536,728,1,1968,1479,3447,0,3,1,4,0,11,2,1,0,1982.0,0,1014,314,12,0,5,0,11
275,398,1,1,60.0,7038,Reg,0,Inside,0,0,1Fam,1Story,4,6,1970,Gable,VinylSd,VinylSd,0,0.0,0,0,CBlock,0,0,0,ALQ,726,Unf,138,864,0,864,0,864,1,1,0,3,0,5,0,0,0,2001.0,0,576,210,0,0,9,0,39
276,2822,1,1,73.0,16133,Reg,1,Inside,0,0,1Fam,1Story,5,4,1969,Gable,HdBoard,Plywood,0,0.0,0,0,CBlock,1,0,0,ALQ,847,Unf,329,1176,0,1176,0,1176,1,1,0,2,0,5,0,0,1,1969.0,0,360,0,92,0,12,0,37
277,2157,1,0,36.0,4435,Reg,0,Inside,0,0,TwnhsE,1Story,6,5,2003,Gable,VinylSd,VinylSd,0,170.0,0,0,PConc,1,0,0,GLQ,659,Unf,189,848,1,848,0,848,1,1,0,1,0,3,0,0,1,2003.0,1,420,140,0,0,11,0,4
278,1856,0,1,0.0,16157,IR1,0,FR2,1,0,1Fam,SLvl,5,7,1978,Gable,Plywood,Plywood,0,0.0,0,0,PConc,1,0,1,ALQ,680,Rec,289,1360,1,1432,0,1432,1,1,1,2,0,5,1,0,1,1978.0,0,588,168,180,0,6,0,29
279,1269,1,1,60.0,7200,Reg,0,Inside,0,0,1Fam,1Story,5,5,1950,Hip,MetalSd,MetalSd,0,0.0,0,0,CBlock,0,0,0,NA,0,NA,0,0,0,1048,0,1048,0,1,0,3,0,7,0,0,0,1950.0,0,420,0,27,0,7,0,58
280,2570,1,1,75.0,9000,Reg,0,Inside,0,0,1Fam,1Story,5,5,1954,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,0,0,0,LwQ,812,Unf,124,936,0,1128,0,1128,0,1,0,2,0,5,0,0,1,1954.0,0,286,0,0,0,6,0,52
281,2320,1,1,72.0,10463,IR1,1,CulDSac,0,0,1Fam,2Story,8,5,2005,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0,Unf,893,893,1,901,900,1801,0,2,1,3,0,8,1,1,1,2005.0,1,800,0,116,0,6,0,1
282,1517,0,0,0.0,12155,IR1,0,Inside,0,0,1Fam,2Story,6,8,1925,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,BrkTil,0,0,0,BLQ,156,Unf,516,672,0,810,672,1482,0,2,0,4,0,7,0,0,0,1934.0,0,400,0,0,254,3,0,58
283,2304,1,1,63.0,10712,Reg,0,Inside,0,0,1Fam,1Story,5,5,1991,Gable,HdBoard,HdBoard,0,0.0,0,0,PConc,1,0,0,BLQ,212,Unf,762,974,0,974,0,974,0,1,0,3,0,5,0,0,0,NA,0,0,0,28,0,9,0,15
284,1312,0,0,69.0,9143,Reg,0,Corner,0,0,1Fam,1.5Fin,5,7,1900,Gable,VinylSd,VinylSd,0,0.0,0,0,CBlock,0,0,0,Unf,0,Unf,346,346,1,709,308,1017,0,1,0,2,0,5,0,0,0,1961.0,0,308,0,0,139,5,0,5
285,2012,0,0,60.0,6000,Reg,0,Inside,0,0,1Fam,1.5Fin,6,6,1941,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,BrkTil,0,1,0,ALQ,375,Unf,360,735,1,869,349,1218,0,1,0,3,0,6,1,1,0,2003.0,0,440,0,0,0,3,0,57
286,506,1,1,0.0,29959,IR2,0,FR2,1,0,1Fam,2Story,7,6,1994,Gable,HdBoard,HdBoard,0,0.0,0,0,PConc,1,0,0,GLQ,595,Unf,378,973,1,979,871,1850,0,2,1,3,0,7,1,1,0,1994.0,1,467,168,98,0,1,0,15
287,2865,0,1,80.0,16560,IR1,0,Inside,0,0,1Fam,2Story,6,8,1932,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,BrkTil,1,0,0,Rec,503,Unf,449,952,0,1170,1175,2345,0,2,1,4,0,9,1,1,0,1932.0,0,360,0,0,0,7,0,56
288,2367,0,0,21.0,1953,Reg,0,Inside,0,0,Twnhs,2Story,6,5,1973,Gable,HdBoard,HdBoard,0,408.0,0,0,CBlock,0,0,0,BLQ,309,Unf,174,483,0,483,504,987,0,1,1,2,0,5,0,0,0,1973.0,0,264,72,0,0,6,0,33
289,554,0,0,60.0,9000,Reg,0,Corner,0,0,1Fam,1.5Unf,6,3,1928,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,BrkTil,0,0,0,Unf,0,Unf,784,784,0,784,0,784,0,1,0,2,0,5,0,0,0,1950.0,0,360,0,0,91,10,0,59
290,238,1,1,68.0,9571,Reg,0,Inside,0,0,1Fam,1Story,5,6,1956,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,0,0,0,BLQ,739,Unf,405,1144,0,1144,0,1144,1,1,0,3,0,6,0,0,1,1956.0,0,596,44,0,0,6,0,54
291,1954,1,1,75.0,8700,IR1,0,Inside,0,0,1Fam,1Story,5,7,1961,Gable,HdBoard,HdBoard,0,53.0,0,0,CBlock,0,0,0,ALQ,192,Unf,728,920,0,888,0,888,0,1,0,3,0,5,0,0,1,1961.0,0,240,0,0,0,2,0,46
292,2488,0,0,68.0,8927,Reg,0,Inside,0,0,Duplex,1.5Fin,6,6,1977,Gable,VinylSd,VinylSd,0,0.0,0,0,CBlock,0,0,0,NA,0,NA,0,0,0,1286,368,1654,0,2,0,4,0,10,0,0,1,1977.0,0,528,0,0,0,8,0,29
293,2291,0,0,21.0,1890,Reg,0,Inside,0,0,Twnhs,2Story,4,3,1976,Gable,CemntBd,CmentBd,0,0.0,0,0,CBlock,0,0,0,Unf,0,Unf,546,546,1,546,546,1092,0,1,1,3,0,6,0,0,1,1976.0,0,286,0,0,0,4,0,31
294,1969,1,1,70.0,7000,Reg,0,Corner,0,0,1Fam,1Story,5,6,1961,Gable,BrkFace,Wd Sdng,0,0.0,0,0,Slab,0,0,0,NA,0,NA,0,0,0,925,0,925,0,1,0,3,0,7,0,0,1,1961.0,1,300,0,0,0,7,0,46
295,2725,1,1,0.0,14175,Reg,0,Corner,0,0,1Fam,1Story,5,6,1956,Gable,CemntBd,Wd Sdng,0,0.0,0,0,CBlock,0,0,0,Rec,988,Unf,200,1188,0,1437,0,1437,1,1,1,3,0,6,1,0,0,1999.0,0,576,304,0,0,11,0,19
296,1482,1,0,0.0,4426,Reg,0,Inside,0,0,TwnhsE,1Story,6,5,2004,Gable,VinylSd,VinylSd,0,147.0,0,0,PConc,1,0,0,GLQ,697,Unf,151,848,1,848,0,848,1,1,0,1,0,3,1,0,1,2004.0,0,420,149,0,0,5,0,4
297,2763,1,1,78.0,9316,IR1,0,Inside,0,0,1Fam,2Story,7,5,2005,Gable,VinylSd,VinylSd,0,532.0,0,0,PConc,1,0,0,Unf,0,Unf,784,784,1,784,812,1596,0,2,1,3,0,6,0,0,1,2005.0,0,610,144,45,0,6,0,1
298,503,1,1,79.0,9085,Reg,0,Inside,1,0,1Fam,2Story,7,5,1995,Gable,VinylSd,VinylSd,0,286.0,0,0,PConc,1,0,0,GLQ,816,Unf,254,1070,1,1094,967,2061,1,2,1,3,0,7,1,0,1,1995.0,1,647,296,102,209,11,0,13
299,1584,1,1,82.0,11202,IR1,0,Inside,0,0,1Fam,1Story,8,5,2003,Hip,VinylSd,VinylSd,0,206.0,0,0,PConc,1,0,0,GLQ,1029,Unf,403,1432,1,1440,0,1440,1,2,0,3,0,7,1,0,1,2003.0,1,467,185,95,0,6,0,5
300,1531,0,1,0.0,9650,IR1,1,Corner,0,0,1Fam,2Story,6,3,1923,Hip,Wd Sdng,Plywood,0,0.0,0,0,BrkTil,0,0,0,Unf,0,Unf,784,784,0,819,784,1603,0,1,0,4,0,7,1,1,1,1980.0,0,599,0,217,0,6,0,58
301,2210,0,0,82.0,7136,IR1,1,Inside,0,0,Duplex,2Story,6,6,1946,Gable,MetalSd,MetalSd,0,423.0,0,0,CBlock,1,0,0,Rec,484,Unf,495,979,0,979,979,1958,0,2,0,4,0,8,0,0,1,1946.0,0,492,0,0,0,8,0,57
302,459,1,1,44.0,7390,IR1,0,Inside,1,0,TwnhsE,1Story,9,5,2008,Hip,MetalSd,MetalSd,0,308.0,1,0,PConc,1,0,0,GLQ,800,Unf,1084,1884,1,1884,0,1884,1,2,0,2,1,6,1,1,1,2008.0,1,649,231,90,0,5,1,0
303,556,1,1,71.0,7064,Reg,0,Inside,0,0,1Fam,1Story,5,6,1977,Gable,Plywood,Plywood,0,153.0,0,0,CBlock,0,0,0,BLQ,560,Unf,420,980,0,980,0,980,0,1,0,3,0,6,0,0,0,1986.0,0,484,192,0,0,7,0,32
304,1347,0,0,51.0,6120,Reg,0,Inside,0,0,1Fam,2Story,5,5,1923,Gambrel,Wd Sdng,Wd Sdng,0,0.0,0,0,BrkTil,0,0,0,LwQ,203,Unf,897,1100,0,1226,676,1902,0,2,0,4,0,7,0,0,0,1960.0,0,576,0,139,55,10,0,58
305,1290,0,0,60.0,4800,Reg,0,Corner,0,0,1Fam,1Story,5,4,1940,Gable,MetalSd,MetalSd,0,0.0,0,0,CBlock,0,0,0,Unf,0,Unf,672,672,0,672,0,672,0,1,0,2,0,4,0,0,0,1950.0,0,256,0,0,0,8,0,58
306,1388,1,1,0.0,9000,Reg,0,Inside,0,0,1Fam,1Story,5,3,1959,Gable,Wd Sdng,Plywood,0,0.0,0,0,CBlock,0,0,0,GLQ,288,Unf,718,1006,0,1006,0,1006,0,1,0,3,0,5,0,0,0,NA,0,0,0,24,0,7,0,49
307,1571,0,1,0.0,164660,IR1,1,Corner,0,0,2fmCon,1.5Fin,5,6,1965,Gable,Plywood,Plywood,0,0.0,0,0,CBlock,0,0,1,ALQ,1249,BLQ,103,1499,1,1619,167,1786,2,2,0,3,0,7,2,1,1,1965.0,1,529,670,0,0,8,0,43
308,2754,1,1,64.0,6762,Reg,0,Inside,0,0,1Fam,1Story,7,5,2006,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,1,0,Unf,0,Unf,1286,1286,1,1294,0,1294,0,2,0,2,0,6,1,1,1,2006.0,0,662,168,55,0,7,1,0
309,765,0,1,0.0,10547,IR1,0,Inside,0,0,Duplex,SFoyer,5,5,1978,Gable,Plywood,Plywood,0,0.0,0,0,PConc,1,1,1,GLQ,1152,Unf,0,1152,0,1152,0,1152,2,2,0,2,0,6,0,0,0,1960.0,0,252,0,0,0,7,0,31
310,2494,1,1,0.0,13052,IR1,0,CulDSac,0,0,1Fam,1Story,5,6,1965,Gable,HdBoard,HdBoard,0,0.0,0,0,CBlock,0,0,0,Rec,712,Unf,312,1024,0,1024,0,1024,0,1,1,3,0,5,0,0,1,1965.0,0,308,0,0,0,1,0,41
311,2870,1,1,78.0,15600,Reg,0,Inside,0,0,1Fam,2Story,5,7,1950,Gable,Wd Sdng,Wd Sdng,0,405.0,0,0,CBlock,1,0,0,GLQ,760,Unf,408,1168,0,1278,1037,2315,1,2,0,4,0,9,3,1,1,1950.0,1,342,0,0,0,7,0,43
312,7,1,1,41.0,4920,Reg,0,Inside,1,0,TwnhsE,1Story,8,5,2001,Gable,CemntBd,CmentBd,0,0.0,0,0,PConc,1,0,0,GLQ,616,Unf,722,1338,1,1338,0,1338,1,2,0,2,0,6,0,0,1,2001.0,1,582,0,0,170,4,0,9
313,1114,1,1,74.0,13253,IR1,0,Inside,0,0,1Fam,1Story,7,5,2006,Gable,VinylSd,VinylSd,0,128.0,0,0,PConc,1,0,0,GLQ,1096,Unf,482,1578,0,1578,0,1578,1,2,0,3,0,7,1,1,1,2006.0,0,642,0,26,0,5,0,2
314,2418,1,1,96.0,11631,IR1,0,Corner,0,0,1Fam,2Story,8,5,2004,Gable,VinylSd,VinylSd,0,236.0,0,0,PConc,1,0,0,Unf,0,Unf,1052,1052,1,1052,1321,2373,0,2,1,4,0,9,1,1,0,2004.0,1,632,120,46,0,6,1,1
315,291,0,0,60.0,7200,Reg,0,Inside,0,0,Duplex,2Story,4,6,1967,Flat,Plywood,CBlock,0,0.0,0,0,Slab,0,0,0,NA,0,NA,0,0,0,862,1788,2650,0,3,0,6,0,10,0,0,0,NA,0,0,0,0,0,2,0,43
316,18,1,1,88.0,11394,Reg,0,Corner,1,0,1Fam,1Story,9,2,2010,Hip,VinylSd,VinylSd,1,350.0,0,0,PConc,1,0,0,GLQ,1445,Unf,411,1856,1,1856,0,1856,1,1,1,1,1,8,1,1,1,2010.0,1,834,113,0,0,6,1,0
317,39,1,1,83.0,10159,IR1,0,Inside,1,0,1Fam,1Story,9,5,2009,Hip,VinylSd,VinylSd,1,450.0,1,0,PConc,1,0,0,GLQ,1646,Unf,284,1930,1,1940,0,1940,1,2,1,3,1,8,1,1,1,2010.0,1,606,168,95,0,4,1,0
318,1001,1,1,45.0,6264,IR1,0,Corner,1,0,1Fam,1Story,8,5,1997,Gable,CemntBd,CmentBd,0,0.0,0,0,PConc,1,0,0,GLQ,656,Unf,1008,1664,1,1682,0,1682,1,1,1,1,0,6,1,0,1,1997.0,1,528,0,0,0,7,0,11
319,2442,1,1,66.0,8738,IR1,0,Inside,0,0,1Fam,2Story,7,5,1999,Gable,VinylSd,VinylSd,0,302.0,0,0,PConc,1,0,0,Unf,0,Unf,975,975,1,1005,1286,2291,0,2,1,4,0,8,1,0,0,1999.0,1,429,192,0,0,2,0,7
320,616,0,1,0.0,7015,IR1,0,Corner,0,0,1Fam,1.5Fin,5,4,1950,Gable,MetalSd,MetalSd,0,161.0,0,0,CBlock,0,0,0,LwQ,185,Unf,524,709,0,979,224,1203,1,1,0,3,0,5,1,0,0,1950.0,0,352,0,0,248,7,0,59
321,2680,0,0,52.0,6240,Reg,0,Inside,0,0,1Fam,1.5Fin,4,5,1947,Gable,AsbShng,AsbShng,0,0.0,0,0,Slab,0,0,0,NA,0,NA,0,0,0,672,240,912,0,1,0,2,0,3,0,0,0,NA,0,0,0,0,0,7,0,56
322,1414,0,1,50.0,8405,Reg,0,Inside,0,0,1Fam,1.5Fin,5,8,1900,Gable,MetalSd,MetalSd,0,0.0,0,0,BrkTil,0,1,0,Rec,241,BLQ,229,861,1,961,406,1367,1,1,0,4,0,7,0,0,0,1978.0,0,384,0,130,112,4,0,58
323,289,0,1,50.0,5000,Reg,0,Inside,0,0,1Fam,1.5Fin,5,6,1924,Gable,BrkFace,Wd Sdng,0,0.0,0,0,BrkTil,0,0,0,LwQ,218,Unf,808,1026,0,1026,665,1691,0,2,0,3,0,6,1,1,0,1924.0,0,308,0,0,242,5,0,60
324,40,1,1,94.0,12883,IR1,0,Corner,1,0,1Fam,1Story,8,5,2009,Gable,VinylSd,VinylSd,1,256.0,0,0,PConc,1,0,0,Unf,0,Unf,1544,1544,1,1544,0,1544,0,2,0,3,0,7,0,0,1,2009.0,0,868,0,35,0,6,1,0
325,860,1,1,60.0,7200,Reg,0,Inside,0,0,1Fam,1Story,5,5,1972,Hip,MetalSd,MetalSd,0,0.0,0,0,CBlock,0,0,0,Rec,777,Unf,117,894,0,894,0,894,0,1,0,2,0,6,0,0,0,1985.0,0,600,215,0,0,9,0,37
326,409,1,1,0.0,4928,IR1,0,Inside,0,0,TwnhsE,1Story,6,6,1976,Gable,Plywood,Plywood,0,0.0,0,0,CBlock,1,0,0,LwQ,958,Unf,0,958,0,958,0,958,0,2,0,2,0,5,0,0,1,1976.0,0,440,0,60,0,10,0,33
327,673,1,1,64.0,8712,IR1,0,Inside,0,0,1Fam,1Story,5,7,1957,Hip,MetalSd,MetalSd,0,0.0,0,0,CBlock,0,0,0,BLQ,860,Unf,132,992,0,1306,0,1306,1,1,0,2,0,5,0,0,0,1968.0,0,756,0,0,0,5,0,9
328,2427,1,1,43.0,3010,Reg,0,Inside,0,0,TwnhsE,1Story,7,5,2005,Gable,VinylSd,VinylSd,0,14.0,0,0,PConc,1,0,1,GLQ,16,Unf,1126,1142,1,1142,0,1142,0,2,0,2,0,6,0,0,1,2005.0,1,440,90,0,0,6,1,0
329,2036,1,0,60.0,9780,Reg,0,Inside,0,0,1Fam,2Story,7,9,1950,Gable,VinylSd,VinylSd,0,0.0,0,1,CBlock,0,0,0,LwQ,354,Rec,224,976,1,976,976,1952,0,1,1,4,0,8,2,0,0,1950.0,1,299,285,0,0,4,0,2
330,2564,1,1,79.0,9462,Reg,0,Inside,0,0,1Fam,2Story,5,6,1949,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,0,0,0,Unf,0,Unf,704,704,0,1024,704,1728,0,1,1,3,0,7,1,1,1,1949.0,0,234,245,60,0,7,0,33
331,642,0,1,76.0,9482,Reg,0,Inside,0,0,Duplex,1Story,5,4,1958,Hip,Wd Sdng,Wd Sdng,0,657.0,0,0,PConc,0,0,0,Unf,0,Unf,1866,1866,1,1866,0,1866,0,2,0,4,0,8,0,0,0,1958.0,0,495,0,0,0,12,0,51
332,1008,1,1,0.0,14067,Reg,0,FR3,0,0,1Fam,2Story,6,5,1991,Gable,HdBoard,HdBoard,0,194.0,0,0,PConc,1,0,0,ALQ,504,Unf,332,836,0,851,858,1709,1,2,1,3,0,7,0,0,1,1991.0,1,416,0,40,0,9,0,17
333,1908,0,1,95.0,11345,Reg,0,Corner,0,0,Duplex,2Story,5,5,1948,Gable,AsbShng,AsbShng,1,567.0,0,0,CBlock,0,0,0,Rec,220,Unf,708,928,0,928,992,1920,0,2,0,4,0,10,0,0,0,1948.0,0,400,0,0,0,7,0,57
334,2519,1,1,0.0,3760,IR1,0,CulDSac,0,0,Twnhs,1Story,8,5,1980,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,1,0,1,GLQ,1009,LwQ,44,1235,0,1235,0,1235,1,1,0,1,0,4,3,0,1,1980.0,1,484,133,78,0,5,0,26
335,1369,0,0,60.0,10320,Reg,0,Inside,0,0,1Fam,1Story,5,8,1912,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,BrkTil,0,0,0,Unf,0,Unf,451,451,0,759,0,759,0,1,0,1,0,5,0,0,0,1997.0,0,576,40,0,0,8,0,17
336,2855,0,1,54.0,7588,Reg,0,Inside,0,0,1Fam,2Story,7,6,1920,Gable,Stucco,Stucco,0,0.0,0,0,BrkTil,0,0,0,LwQ,352,Unf,441,793,0,901,901,1802,0,1,1,4,0,9,1,1,0,1920.0,0,216,0,0,40,7,0,56
337,712,0,0,60.0,8520,Reg,0,Inside,0,0,1Fam,1Story,5,8,1923,Gable,Stucco,Stucco,0,0.0,0,0,PConc,0,0,0,Unf,0,Unf,624,624,0,792,0,792,0,1,0,2,0,5,0,0,0,1963.0,0,287,0,0,81,2,0,59
338,1943,0,1,60.0,14190,Reg,0,Inside,0,0,1Fam,1.5Fin,4,7,1890,Gable,VinylSd,VinylSd,0,0.0,0,0,CBlock,0,0,0,Unf,0,Unf,925,925,0,1000,544,1544,0,2,0,3,0,7,0,0,0,NA,0,0,231,0,0,4,0,1
339,1958,1,1,60.0,11664,Reg,0,Inside,0,0,1Fam,1Story,6,5,1948,Gable,MetalSd,MetalSd,0,206.0,0,0,CBlock,0,0,0,BLQ,336,Unf,746,1082,0,1082,0,1082,0,1,0,2,0,5,1,1,0,1948.0,0,240,0,130,0,11,0,57
340,107,1,1,30.0,4420,IR1,0,CulDSac,0,0,TwnhsE,1Story,8,5,1980,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,1,0,1,GLQ,728,Unf,0,728,0,788,0,788,1,1,0,1,0,3,1,0,0,1980.0,1,484,133,42,0,6,0,30
341,2295,1,1,61.0,33983,IR1,0,Inside,0,0,1Fam,1Story,5,6,1977,Gable,Plywood,Plywood,0,0.0,0,0,PConc,0,0,0,ALQ,1112,Unf,48,1160,0,1676,0,1676,1,1,1,3,0,6,2,0,1,1977.0,0,672,690,90,0,5,0,13
342,704,0,0,56.0,10134,Reg,0,Inside,0,0,1Fam,1.5Fin,5,5,1910,Gable,MetalSd,MetalSd,0,0.0,0,0,BrkTil,0,0,0,Unf,0,Unf,801,801,0,801,646,1447,0,1,0,3,0,6,0,0,0,NA,0,0,80,0,244,7,0,59
343,676,0,1,60.0,12144,Reg,0,Inside,0,0,1Fam,1Story,5,7,1949,Gable,HdBoard,HdBoard,0,0.0,0,0,CBlock,0,0,0,Rec,375,Unf,457,832,0,1036,0,1268,0,1,0,3,0,6,1,1,1,1949.0,0,288,0,28,0,9,0,59
344,259,1,1,70.0,8750,Reg,0,Inside,0,0,1Fam,2Story,6,5,1998,Gable,VinylSd,VinylSd,0,116.0,0,0,PConc,1,0,0,GLQ,505,Unf,299,804,1,804,878,1682,0,2,1,3,0,7,0,0,1,1998.0,0,523,0,77,0,6,0,12
345,93,1,1,88.0,11134,Reg,0,Inside,1,0,1Fam,2Story,8,5,1992,Gable,HdBoard,HdBoard,0,180.0,0,0,PConc,1,0,0,GLQ,1129,Unf,261,1390,1,1402,823,2225,1,2,1,4,0,7,1,0,1,1992.0,0,713,198,30,0,6,0,17
346,106,1,1,68.0,7379,IR1,0,Inside,0,0,1Fam,2Story,8,5,2000,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,GLQ,484,Unf,491,975,1,975,873,1848,1,2,1,3,0,7,1,0,1,2000.0,0,592,280,184,0,4,0,10
347,2315,1,1,54.0,9783,IR1,0,Inside,0,0,1Fam,2Story,6,5,1996,Gable,HdBoard,HdBoard,0,0.0,0,0,PConc,1,0,0,Unf,0,Unf,821,821,0,821,955,1776,0,2,1,3,0,7,1,0,0,1996.0,1,443,286,116,0,5,0,10
348,1050,1,1,0.0,9477,Reg,0,Corner,0,0,1Fam,1Story,5,5,1966,Gable,HdBoard,HdBoard,0,65.0,0,0,CBlock,0,0,0,Rec,340,Unf,524,864,0,892,0,892,0,1,0,3,0,5,0,0,1,1966.0,0,264,0,0,0,10,0,42
349,1095,1,1,60.0,15384,IR1,0,Inside,0,0,1Fam,2Story,7,5,2004,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,GLQ,724,Unf,64,788,1,788,702,1490,1,2,1,3,0,8,1,1,1,2004.0,1,388,100,75,0,2,0,3
350,2709,1,1,0.0,11327,IR1,0,Inside,0,0,1Fam,1Story,5,6,1967,Hip,HdBoard,HdBoard,0,305.0,0,0,CBlock,0,0,0,ALQ,779,Unf,285,1064,0,1064,0,1064,0,1,0,3,0,6,1,0,1,1967.0,0,528,314,48,0,6,0,39
351,758,0,0,41.0,5852,IR3,0,Corner,0,0,2fmCon,2.5Unf,7,5,1902,Gable,MetalSd,MetalSd,1,188.0,0,0,BrkTil,0,0,0,Rec,169,Unf,851,1020,0,978,886,1864,0,2,1,6,0,9,0,0,0,NA,0,0,0,188,102,5,0,9
352,1496,1,1,72.0,7200,Reg,0,Inside,0,0,1Fam,2Story,6,7,1976,Hip,Plywood,Plywood,0,0.0,0,0,CBlock,0,0,0,ALQ,288,Unf,396,684,0,684,714,1398,0,1,1,3,0,6,1,0,1,1976.0,1,440,0,0,0,2,0,7
353,2370,0,0,21.0,1680,Reg,0,Inside,0,0,Twnhs,2Story,6,7,1972,Gable,HdBoard,HdBoard,0,281.0,0,0,CBlock,0,0,0,BLQ,317,Unf,355,672,0,672,546,1218,0,1,1,3,0,7,0,0,0,1972.0,0,264,0,28,0,5,0,34
354,2458,1,1,85.0,10182,IR1,0,CulDSac,0,0,1Fam,1Story,8,5,2006,Hip,VinylSd,VinylSd,1,420.0,0,0,PConc,1,0,0,GLQ,1220,Unf,440,1660,1,1660,0,1660,1,2,0,3,0,8,1,1,1,2006.0,0,500,322,50,0,5,1,0
355,2733,1,1,75.0,9375,Reg,0,Corner,0,0,1Fam,1Story,4,5,1954,Gable,MetalSd,MetalSd,0,0.0,0,0,CBlock,0,0,0,Rec,799,Unf,168,967,1,1350,0,1350,0,1,1,3,0,6,1,1,1,1954.0,0,504,237,0,0,6,0,52
356,161,0,1,96.0,11275,Reg,0,Corner,0,1,1Fam,SLvl,7,7,1967,Mansard,Wd Sdng,Wd Sdng,0,300.0,0,0,CBlock,1,0,0,Unf,0,Unf,710,710,1,1898,1080,2978,0,2,1,5,0,11,1,1,0,1961.0,1,564,240,0,0,6,0,3
357,726,0,0,60.0,9720,Reg,0,Inside,0,0,1Fam,2Story,6,7,1910,Gable,MetalSd,MetalSd,0,0.0,0,0,PConc,0,0,0,Unf,0,Unf,741,741,1,780,741,1521,0,1,0,4,0,8,0,0,0,1950.0,0,640,0,0,238,9,0,7
358,845,1,1,68.0,9017,IR1,0,Inside,0,0,1Fam,1Story,7,5,1999,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,GLQ,560,Unf,871,1431,1,1431,0,1431,1,2,0,3,0,6,0,0,1,1999.0,1,666,0,35,0,9,0,10
359,947,1,1,75.0,10125,Reg,0,Inside,0,0,1Fam,2Story,8,5,2000,Gable,CemntBd,CmentBd,0,0.0,0,0,PConc,1,0,0,ALQ,445,BLQ,412,1107,1,1040,1012,2052,0,2,1,3,0,7,1,0,0,2000.0,1,642,210,91,0,5,0,8
360,2232,0,0,85.0,8500,Reg,0,Corner,0,0,1Fam,1.5Fin,5,7,1919,Gable,CemntBd,CmentBd,0,0.0,0,0,CBlock,0,0,0,Unf,0,Unf,793,793,0,997,520,1517,0,2,0,3,0,7,0,0,0,NA,0,0,0,0,144,8,0,2
361,2563,0,1,79.0,9490,Reg,0,Inside,0,0,1Fam,1.5Fin,6,7,1941,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,0,0,0,BLQ,403,Rec,238,806,0,958,620,1578,1,1,0,3,0,5,2,0,1,1941.0,0,240,0,0,32,8,0,56
362,2299,1,1,124.0,27697,Reg,0,Inside,0,0,1Fam,1Story,4,3,1961,Shed,Plywood,Plywood,0,198.0,0,0,CBlock,0,0,0,BLQ,811,Unf,585,1396,0,1608,0,1608,0,1,0,3,0,6,0,0,1,1961.0,0,444,152,38,0,11,0,46
363,211,0,1,72.0,10632,IR1,0,Inside,0,0,1Fam,1.5Fin,5,3,1917,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,BrkTil,1,0,0,Unf,0,Unf,689,689,0,725,499,1224,0,1,1,3,0,6,0,0,0,1917.0,0,180,0,0,248,1,0,60
364,605,0,1,85.0,11475,Reg,0,Corner,0,0,Duplex,1Story,5,5,1958,Gable,VinylSd,VinylSd,0,95.0,0,0,CBlock,0,0,0,Unf,0,Unf,1584,1584,0,1776,0,1776,1,2,0,4,0,9,0,0,0,1968.0,0,888,0,25,0,7,0,51
