,Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Land Contour,Lot Config,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,Mo Sold,Sale Type,SalePrice,Age
1573,251,1,1,64.0,6762,Reg,0,Inside,0,0,1Fam,1Story,7,5,2006,Gable,VinylSd,VinylSd,1,24.0,0,0,PConc,1,0,0,GLQ,686.0,Unf,501.0,1187.0,1,1208,0,1208,1.0,2,0,2,0,6,0,0,1,2006.0,0,632.0,105,61,0,2,0,206000,4
1574,2163,1,1,63.0,8500,Reg,0,FR2,0,0,1Fam,1Story,7,5,2004,Gable,VinylSd,VinylSd,0,106.0,0,0,PConc,1,0,0,Unf,0.0,Unf,1422.0,1422.0,1,1422,0,1422,0.0,2,0,3,0,7,0,0,1,2004.0,0,626.0,192,60,0,11,0,179600,3
1575,2819,1,1,67.0,8877,Reg,0,Inside,0,0,1Fam,1Story,4,5,1951,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,0,0,0,LwQ,836.0,Unf,0.0,836.0,0,1220,0,1220,0.0,1,0,2,0,6,0,0,0,1951.0,0,396.0,0,0,0,4,0,102000,55
1576,1025,1,1,0.0,15611,IR1,0,Corner,0,0,1Fam,1Story,5,6,1977,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,ALQ,767.0,LwQ,266.0,1126.0,0,1126,0,1126,0.0,2,0,3,1,6,0,0,1,1977.0,0,540.0,180,0,0,3,0,175000,31
1577,2592,1,1,70.0,13300,Reg,0,Inside,0,0,1Fam,1Story,5,5,1956,Hip,Wd Sdng,VinylSd,0,0.0,0,0,CBlock,0,0,0,Rec,494.0,Unf,521.0,1015.0,0,1384,0,1384,1.0,1,0,2,0,6,0,0,1,2001.0,0,896.0,75,0,0,6,0,159000,5
1578,1491,1,1,65.0,6500,Reg,0,Inside,0,0,1Fam,1Story,6,6,1976,Hip,HdBoard,Plywood,0,84.0,0,0,CBlock,0,1,0,BLQ,1033.0,Unf,94.0,1127.0,0,1127,0,1127,0.0,1,1,3,0,6,1,0,0,1991.0,0,480.0,0,0,138,5,0,135000,32
1579,2742,0,1,75.0,9525,Reg,0,Inside,0,0,1Fam,1.5Fin,6,4,1954,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,0,0,0,Rec,444.0,Unf,550.0,994.0,0,1216,639,1855,0.0,2,0,4,0,7,0,0,1,1954.0,0,325.0,182,0,0,10,0,136900,34
1580,2497,1,1,65.0,6993,Reg,0,Inside,0,0,1Fam,1Story,5,7,1961,Gable,HdBoard,Plywood,0,0.0,0,0,CBlock,0,0,0,BLQ,465.0,Unf,447.0,912.0,0,1236,0,1236,0.0,1,0,3,0,6,1,0,1,1961.0,0,288.0,0,0,0,6,0,135000,12
1581,495,1,1,82.0,9430,Reg,0,Inside,1,0,1Fam,2Story,8,5,1999,Gable,VinylSd,VinylSd,0,673.0,0,0,PConc,1,0,0,GLQ,1163.0,Unf,89.0,1252.0,1,1268,1097,2365,1.0,2,1,3,0,8,1,1,1,1999.0,0,856.0,0,128,0,7,0,337000,10
1582,2528,1,1,0.0,11029,IR1,0,Corner,0,1,1Fam,2Story,6,7,1968,Gable,HdBoard,HdBoard,0,220.0,0,0,CBlock,0,0,0,BLQ,619.0,Unf,435.0,1054.0,0,1512,1142,2654,1.0,2,1,4,0,9,1,1,1,1968.0,0,619.0,0,65,0,8,0,250000,22
1583,1033,1,1,0.0,14311,IR1,0,FR3,0,0,1Fam,2Story,8,5,1996,Gable,VinylSd,VinylSd,0,402.0,0,0,PConc,1,0,0,GLQ,1023.0,Unf,213.0,1236.0,1,1236,1104,2340,1.0,2,1,4,0,9,1,1,1,1996.0,0,787.0,192,180,218,6,0,306000,12
1584,764,0,1,60.0,10800,Reg,0,Inside,0,0,Duplex,1Story,5,5,1987,Gable,Plywood,Plywood,0,0.0,0,0,CBlock,1,1,1,GLQ,1200.0,Unf,0.0,1200.0,0,1200,0,1200,3.0,3,0,3,0,5,0,0,0,NA,0,0.0,120,0,0,3,0,179000,21
1585,1165,0,1,34.0,3604,Reg,0,Corner,0,0,TwnhsE,2Story,7,5,2007,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0.0,Unf,689.0,689.0,1,703,689,1392,0.0,2,0,2,0,5,0,0,0,2007.0,0,540.0,0,102,0,2,0,146000,1
1586,2037,0,0,60.0,10320,Reg,0,Inside,0,0,1Fam,1.5Fin,6,5,1915,Gable,MetalSd,MetalSd,0,0.0,0,0,CBlock,0,0,0,LwQ,375.0,Unf,763.0,1138.0,0,1138,1042,2180,0.0,1,1,3,0,7,1,1,0,2006.0,0,720.0,0,0,170,5,0,161000,57
1587,113,1,1,0.0,10603,IR1,0,Inside,0,0,1Fam,1Story,6,7,1977,Gable,Plywood,Plywood,0,28.0,0,0,PConc,0,0,0,ALQ,1200.0,Unf,410.0,1610.0,0,1610,0,1610,1.0,2,0,3,0,6,2,0,1,1977.0,0,480.0,168,68,0,2,0,205000,9
1588,1572,1,1,42.0,4084,IR1,0,Inside,0,0,TwnhsE,1Story,7,6,1986,Gable,VinylSd,VinylSd,0,340.0,0,0,CBlock,1,0,0,GLQ,893.0,Unf,384.0,1277.0,0,1501,0,1501,1.0,2,0,2,0,6,1,0,1,1986.0,1,512.0,240,0,0,7,0,241500,22
1589,2052,1,1,61.0,7943,Reg,0,Inside,0,0,1Fam,1Story,4,5,1961,Gable,VinylSd,VinylSd,0,192.0,0,0,CBlock,0,0,0,Rec,903.0,Unf,126.0,1029.0,0,1029,0,1029,1.0,1,0,3,0,5,0,0,1,1961.0,0,261.0,64,0,39,4,0,118500,46
1590,2702,0,1,92.0,6930,IR1,0,Inside,0,0,1Fam,SLvl,5,4,1958,Hip,Wd Sdng,ImStucc,0,120.0,0,0,CBlock,0,0,0,BLQ,300.0,Rec,468.0,1062.0,1,1352,0,1352,0.0,1,0,3,0,6,0,0,0,1958.0,0,288.0,168,0,294,7,0,130000,48
1591,1981,0,0,60.0,7200,Reg,0,Inside,0,0,1Fam,1Story,5,8,1940,Gable,VinylSd,VinylSd,1,279.0,0,0,CBlock,0,0,0,Unf,0.0,Unf,808.0,808.0,1,1072,0,1072,0.0,1,0,2,0,5,2,1,0,1940.0,0,379.0,0,0,0,5,0,130000,57
1592,2335,1,1,82.0,16052,IR1,0,CulDSac,1,0,1Fam,2Story,10,5,2006,Hip,VinylSd,VinylSd,1,734.0,1,0,PConc,1,0,0,GLQ,1206.0,Unf,644.0,1850.0,1,1850,848,2698,1.0,2,1,4,1,11,1,1,1,2006.0,0,736.0,250,0,0,7,1,535000,0
1593,563,1,1,65.0,7150,Reg,0,Inside,0,0,1Fam,1Story,5,6,1962,Gable,VinylSd,VinylSd,0,60.0,0,0,CBlock,0,0,0,LwQ,140.0,BLQ,182.0,912.0,0,912,0,912,0.0,1,0,3,0,6,0,0,1,1962.0,0,252.0,0,0,0,10,0,123000,47
1594,1502,0,1,65.0,6012,Reg,0,Corner,0,0,Duplex,1Story,4,5,1955,Gable,AsbShng,Plywood,0,0.0,0,0,PConc,0,0,0,NA,0.0,NA,0.0,0.0,0,1152,0,1152,0.0,2,0,2,0,6,0,0,0,NA,0,0.0,0,0,0,6,0,82000,53
1595,1310,0,0,53.0,5350,Reg,0,Corner,0,0,1Fam,2Story,7,8,1920,Gable,Wd Sdng,Wd Shng,0,0.0,0,0,BrkTil,0,0,0,BLQ,116.0,Unf,508.0,624.0,1,730,720,1450,0.0,1,0,3,0,7,0,0,0,1935.0,0,288.0,0,192,0,3,0,132000,43
1596,2598,0,1,60.0,5400,Reg,0,Corner,0,0,1Fam,1Story,5,6,1921,Gable,MetalSd,MetalSd,0,0.0,0,0,BrkTil,0,0,0,Unf,0.0,Unf,1073.0,1073.0,1,1073,0,1073,0.0,1,0,2,0,4,0,0,0,1968.0,0,326.0,0,0,112,12,0,108480,38
1597,2715,1,1,0.0,9535,IR1,0,Inside,0,0,1Fam,1Story,5,5,1967,Gable,HdBoard,HdBoard,0,450.0,0,0,CBlock,0,0,0,BLQ,194.0,LwQ,0.0,1176.0,0,1458,0,1458,1.0,1,1,3,0,7,1,0,1,1967.0,0,512.0,284,0,0,7,0,165000,39
1598,1810,1,1,65.0,7441,IR1,0,Inside,0,0,1Fam,1Story,7,5,2006,Gable,VinylSd,VinylSd,0,170.0,0,0,PConc,1,0,0,Unf,0.0,Unf,1461.0,1461.0,1,1486,0,1486,0.0,2,0,3,0,7,0,0,1,2006.0,0,566.0,0,32,0,6,0,181000,1
1599,778,0,1,88.0,15400,Reg,0,Inside,0,0,1Fam,SLvl,5,5,1961,Hip,HdBoard,HdBoard,0,0.0,0,0,CBlock,0,1,0,Unf,0.0,Unf,552.0,552.0,0,904,611,1774,0.0,2,0,4,0,8,1,0,1,1961.0,0,384.0,290,40,0,7,0,165000,48
1600,339,0,1,68.0,10544,IR1,0,Inside,0,0,1Fam,1.5Fin,5,5,1969,Gable,HdBoard,HdBoard,0,0.0,0,0,CBlock,0,0,0,BLQ,476.0,Unf,388.0,864.0,0,864,615,1479,0.0,2,0,5,0,8,0,0,1,1969.0,1,275.0,287,0,280,4,0,161000,41
1601,2460,1,1,85.0,10936,Reg,0,Corner,0,0,1Fam,1Story,8,5,2006,Gable,VinylSd,VinylSd,0,60.0,0,0,PConc,1,0,0,Unf,0.0,Unf,1504.0,1504.0,1,1504,0,1504,0.0,2,0,3,0,7,0,0,1,2006.0,1,510.0,144,0,0,9,1,199000,0
1602,320,1,1,80.0,11316,Reg,0,Corner,0,0,1Fam,2Story,7,5,2002,Gable,VinylSd,VinylSd,0,44.0,0,0,PConc,1,0,0,GLQ,624.0,Unf,193.0,817.0,1,824,1070,1894,1.0,2,1,4,0,8,1,1,0,2002.0,1,510.0,0,40,0,2,0,214900,7
1603,2461,1,1,72.0,8640,Reg,0,Inside,0,0,1Fam,1Story,8,5,2006,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,GLQ,24.0,Unf,1254.0,1278.0,1,1278,0,1278,0.0,2,0,2,0,5,0,0,1,2006.0,0,584.0,0,60,0,10,1,198600,0
1604,2449,1,1,93.0,12090,Reg,0,Corner,1,0,1Fam,2Story,8,5,1998,Hip,VinylSd,VinylSd,0,650.0,0,0,PConc,1,0,0,Unf,0.0,Unf,1141.0,1141.0,0,1165,1098,2263,0.0,2,1,4,0,10,1,0,0,1998.0,1,420.0,144,123,0,7,0,258000,8
1605,817,0,1,0.0,7939,Reg,0,Inside,0,0,Duplex,2Story,7,5,2000,Hip,VinylSd,VinylSd,0,23.0,0,0,PConc,1,0,0,GLQ,820.0,Unf,348.0,1168.0,1,1168,1619,2787,2.0,4,2,6,0,8,2,0,0,2000.0,1,820.0,312,0,0,10,0,269500,9
1606,1096,1,1,0.0,7750,Reg,0,Inside,0,0,1Fam,2Story,7,5,2002,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0.0,Unf,707.0,707.0,1,707,707,1414,0.0,2,1,3,0,6,1,1,1,2002.0,1,403.0,100,35,0,4,0,176000,6
1607,1893,0,1,85.0,9350,Reg,0,Inside,0,0,1Fam,SLvl,6,7,1964,Hip,HdBoard,HdBoard,0,108.0,0,0,CBlock,1,0,1,LwQ,270.0,ALQ,452.0,1302.0,1,1302,0,1302,0.0,2,0,3,0,7,0,0,1,1964.0,0,309.0,333,0,0,10,0,158000,16
1608,479,0,1,0.0,7750,Reg,0,Inside,0,0,1Fam,SLvl,8,5,2002,Hip,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,GLQ,353.0,Unf,55.0,408.0,1,779,640,1419,1.0,2,1,3,0,7,1,0,0,2002.0,1,527.0,120,0,0,3,0,184100,7
1609,1657,1,1,128.0,13001,IR1,0,Inside,0,1,1Fam,1Story,6,5,1971,Hip,HdBoard,HdBoard,0,176.0,0,0,CBlock,0,0,0,ALQ,492.0,BLQ,1012.0,1625.0,0,1220,0,1220,0.0,2,0,2,0,6,1,0,1,1971.0,0,944.0,0,0,249,9,0,170000,36
1610,937,0,1,0.0,13607,IR1,0,Inside,0,0,1Fam,SLvl,6,6,1986,Gable,VinylSd,VinylSd,0,242.0,0,0,CBlock,0,0,0,ALQ,454.0,Unf,118.0,572.0,0,1182,800,1982,1.0,2,1,3,0,6,1,0,0,1986.0,1,501.0,400,112,0,4,0,208000,23
1611,879,1,0,0.0,4435,Reg,0,Inside,0,0,TwnhsE,1Story,6,5,2003,Gable,VinylSd,VinylSd,0,170.0,0,0,PConc,1,0,0,GLQ,685.0,Unf,163.0,848.0,1,848,0,848,1.0,1,0,1,0,4,0,0,1,2003.0,1,420.0,140,0,0,5,0,140000,6
1612,945,1,0,44.0,3843,IR1,1,Inside,0,0,TwnhsE,1Story,8,5,2007,Hip,CemntBd,CmentBd,1,174.0,1,0,PConc,1,0,1,GLQ,1476.0,Unf,120.0,1596.0,1,1648,0,1648,1.0,2,0,2,1,5,1,1,1,2007.0,1,482.0,162,53,0,6,1,230000,1
1613,1010,1,1,65.0,5950,IR1,1,Inside,1,0,TwnhsE,1Story,8,5,1989,Gable,HdBoard,HdBoard,0,0.0,0,0,PConc,1,0,1,GLQ,319.0,Unf,1018.0,1337.0,0,1337,0,1337,1.0,2,0,2,0,5,1,0,1,1989.0,0,462.0,0,73,154,4,0,188500,19
1614,2861,0,1,80.0,12400,Reg,1,Inside,0,0,1Fam,1.5Fin,5,6,1940,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,1,0,0,BLQ,602.0,Unf,299.0,901.0,0,1125,592,1717,0.0,1,1,2,0,7,1,1,1,1940.0,0,410.0,0,0,0,2,0,194000,56
1615,1245,1,1,75.0,10425,Reg,0,Inside,0,0,1Fam,1Story,5,5,1956,Gable,MetalSd,MetalSd,0,0.0,0,0,CBlock,0,0,0,Rec,774.0,Unf,330.0,1104.0,0,1104,0,1104,1.0,1,0,3,0,5,0,0,1,1956.0,0,384.0,0,0,0,4,0,133000,50
1616,854,1,1,0.0,16269,IR1,0,CulDSac,0,0,1Fam,1Story,5,5,1978,Gable,MetalSd,MetalSd,0,76.0,0,0,BrkTil,1,0,0,GLQ,625.0,Unf,282.0,907.0,0,907,0,907,0.0,1,0,3,0,5,0,0,1,1978.0,0,343.0,72,0,0,7,0,140000,31
1617,1437,1,1,68.0,8998,IR1,0,Inside,0,0,1Fam,2Story,7,5,2000,Gable,VinylSd,VinylSd,0,120.0,0,0,PConc,1,0,0,GLQ,527.0,Unf,255.0,782.0,1,782,870,1652,0.0,2,1,3,0,6,0,0,1,2000.0,0,532.0,0,70,0,6,0,207500,8
1618,586,1,1,80.0,10400,Reg,0,Inside,0,1,1Fam,2Story,6,7,1967,Gable,MetalSd,MetalSd,0,256.0,0,0,PConc,0,0,0,Unf,0.0,Unf,932.0,932.0,0,1271,1369,2640,0.0,2,1,5,0,8,1,0,1,1967.0,0,515.0,0,120,0,5,0,256900,12
1619,1947,0,1,60.0,10134,Reg,0,Inside,0,0,1Fam,1.5Fin,5,6,1940,Gable,MetalSd,MetalSd,0,0.0,0,0,CBlock,0,0,0,Unf,0.0,Unf,735.0,735.0,0,735,299,1034,0.0,1,0,2,0,5,0,0,0,1940.0,0,240.0,0,39,0,7,0,109000,57
1620,815,0,1,64.0,7007,Reg,0,Inside,0,0,Duplex,1Story,5,5,1979,Gable,HdBoard,HdBoard,0,0.0,0,0,Slab,0,0,0,NA,0.0,NA,0.0,0.0,0,1513,0,1513,0.0,2,0,4,0,8,0,0,1,1979.0,0,400.0,0,0,0,6,0,113722,30
1621,831,1,1,78.0,11645,Reg,0,Inside,0,0,1Fam,1Story,8,5,2005,Gable,VinylSd,VinylSd,1,76.0,0,0,PConc,1,0,1,GLQ,24.0,Unf,1474.0,1498.0,1,1498,0,1498,0.0,2,0,3,0,7,1,1,1,2005.0,1,844.0,144,98,0,3,0,237000,3
1622,1919,1,1,60.0,8250,Reg,0,Corner,0,0,1Fam,1Story,5,7,1963,Gable,MetalSd,MetalSd,0,0.0,0,0,CBlock,0,0,0,ALQ,288.0,Unf,765.0,1053.0,0,1053,0,1053,1.0,1,0,3,0,6,0,0,0,1994.0,0,692.0,240,0,0,7,0,142100,44
1623,2306,1,1,0.0,11027,IR1,0,Inside,0,0,1Fam,1Story,6,5,1954,Hip,Wd Sdng,Wd Sdng,1,28.0,0,0,CBlock,0,0,0,BLQ,468.0,Rec,171.0,1178.0,0,1293,0,1293,1.0,2,0,2,0,5,0,0,1,1954.0,0,452.0,280,0,0,5,0,149900,52
1624,430,1,1,95.0,12350,Reg,0,Inside,1,0,1Fam,1Story,9,5,2008,Hip,VinylSd,VinylSd,1,450.0,1,0,PConc,1,0,0,GLQ,1232.0,Unf,788.0,2020.0,1,2020,0,2020,1.0,2,0,3,1,7,1,1,1,2008.0,0,896.0,192,98,0,5,0,404000,1
1625,2618,1,1,0.0,18275,IR1,1,Inside,0,0,1Fam,2Story,7,8,1962,Gable,Plywood,Plywood,0,0.0,0,0,CBlock,0,0,1,ALQ,636.0,Unf,802.0,1438.0,0,1900,548,2448,1.0,3,0,3,0,9,2,1,1,1962.0,0,441.0,520,102,0,9,0,277500,8
1626,245,1,1,77.0,9206,Reg,0,Inside,0,0,1Fam,2Story,6,5,1985,Gable,HdBoard,HdBoard,0,336.0,0,0,CBlock,1,0,0,Unf,0.0,Unf,741.0,741.0,0,977,755,1732,0.0,2,1,3,0,7,1,0,1,1985.0,1,476.0,192,46,0,6,0,178000,25
1627,462,1,1,48.0,6240,Reg,0,Inside,1,0,TwnhsE,1Story,8,5,2006,Hip,MetalSd,MetalSd,0,176.0,0,0,PConc,1,0,0,GLQ,863.0,Unf,461.0,1324.0,1,1324,0,1324,1.0,2,0,2,0,6,1,1,1,2006.0,1,550.0,192,38,0,12,0,254000,3
1628,182,0,0,68.0,9656,Reg,0,Inside,0,0,1Fam,1Story,2,2,1923,Gable,AsbShng,AsbShng,0,0.0,0,0,BrkTil,0,0,0,Unf,0.0,Unf,678.0,678.0,0,832,0,832,0.0,1,0,2,0,5,1,1,0,1928.0,0,780.0,0,0,0,6,0,12789,40
1629,1625,1,1,63.0,7875,Reg,0,Inside,0,0,1Fam,1Story,7,5,1995,Gable,HdBoard,HdBoard,0,38.0,0,0,PConc,1,1,0,Unf,0.0,Unf,1237.0,1237.0,0,1253,0,1253,0.0,2,0,3,0,6,1,0,1,1995.0,1,402.0,220,21,0,6,0,176000,11
1630,2381,1,1,111.0,16259,Reg,0,Corner,1,0,1Fam,2Story,9,5,2006,Gable,VinylSd,VinylSd,1,370.0,0,0,PConc,1,1,0,Unf,0.0,Unf,1249.0,1249.0,1,1249,1347,2596,0.0,3,1,4,0,9,0,0,1,2006.0,0,840.0,240,154,0,9,1,342643,0
1631,1827,1,1,0.0,6173,IR1,0,Inside,0,0,1Fam,1Story,5,6,1967,Gable,HdBoard,Wd Sdng,0,75.0,0,0,CBlock,0,0,0,GLQ,599.0,Unf,277.0,876.0,0,902,0,902,0.0,1,0,3,0,6,0,0,1,1967.0,0,288.0,0,0,0,8,0,125500,40
1632,1580,1,1,75.0,12890,IR1,0,Inside,0,0,1Fam,1Story,6,5,1989,Gable,Wd Sdng,Wd Sdng,0,128.0,0,0,CBlock,1,0,0,Unf,0.0,Unf,1495.0,1495.0,1,1495,0,1495,0.0,2,0,3,0,8,1,0,1,1989.0,0,438.0,252,0,192,7,0,150000,19
1633,1803,1,1,84.0,10440,Reg,0,Corner,0,0,1Fam,1Story,8,5,2007,Gable,CemntBd,CmentBd,0,0.0,1,0,PConc,1,0,0,Unf,0.0,Unf,1574.0,1574.0,1,1584,0,1584,0.0,2,0,2,1,6,1,1,1,2007.0,1,594.0,0,256,0,5,1,261329,0
1634,1132,1,1,63.0,7500,Reg,0,Inside,0,0,1Fam,1Story,7,5,2004,Gable,VinylSd,VinylSd,0,120.0,0,0,PConc,1,0,0,GLQ,680.0,Unf,400.0,1080.0,1,1080,0,1080,1.0,1,0,3,0,6,0,0,0,NA,0,0.0,0,0,0,4,0,141000,3
1635,1941,1,1,75.0,9532,Reg,0,Inside,0,0,1Fam,1Story,4,6,1953,Gable,VinylSd,VinylSd,0,0.0,0,0,CBlock,0,0,0,BLQ,595.0,Rec,156.0,1105.0,0,1647,0,1647,1.0,1,0,3,0,6,1,0,1,1953.0,1,280.0,225,0,0,2,0,153000,54
1636,1742,1,1,53.0,3922,Reg,0,Inside,0,0,TwnhsE,1Story,7,5,2006,Gable,WdShing,Wd Shng,0,72.0,0,0,PConc,1,0,0,Unf,0.0,Unf,1258.0,1258.0,1,1258,0,1258,0.0,2,0,2,0,6,1,1,1,2007.0,1,648.0,144,16,0,6,1,172500,0
1637,2026,0,1,60.0,8730,Reg,0,Inside,0,0,1Fam,2Story,6,7,1915,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,BrkTil,0,0,0,Unf,0.0,Unf,698.0,698.0,1,698,698,1396,0.0,1,0,3,0,7,0,0,0,2003.0,0,384.0,0,0,0,7,0,153575,4
1638,2245,0,0,60.0,6060,Reg,0,Inside,0,0,1Fam,1Story,5,9,1930,Hip,MetalSd,MetalSd,0,0.0,0,0,BrkTil,0,0,0,ALQ,737.0,Unf,100.0,837.0,1,1001,0,1001,0.0,1,0,2,0,5,0,0,0,1930.0,0,216.0,154,0,42,11,0,124900,0
1639,1691,1,1,107.0,14450,Reg,0,Inside,1,0,1Fam,1Story,9,5,2006,Gable,CemntBd,CmentBd,0,315.0,1,0,PConc,1,0,1,Unf,0.0,Unf,2121.0,2121.0,1,2121,0,2121,0.0,2,1,3,1,8,1,1,1,2007.0,1,732.0,124,98,0,5,1,415298,0
1640,725,0,0,60.0,5400,Reg,0,Inside,0,0,1Fam,1.5Fin,6,6,1920,Gable,MetalSd,MetalSd,0,0.0,0,0,BrkTil,0,0,0,Unf,0.0,Unf,972.0,972.0,1,1044,0,1480,0.0,1,0,3,0,6,0,0,0,1920.0,0,207.0,0,0,176,9,0,119000,59
1641,1787,1,1,85.0,10000,Reg,0,Inside,0,0,1Fam,1Story,8,5,2006,Hip,VinylSd,VinylSd,1,410.0,0,0,PConc,1,1,0,Unf,0.0,Unf,1588.0,1588.0,1,1588,0,1588,0.0,2,0,3,0,7,1,1,1,2006.0,0,825.0,144,45,0,12,0,227000,1
1642,1216,1,1,72.0,10007,IR1,0,Inside,0,0,1Fam,1Story,5,7,1959,Gable,HdBoard,HdBoard,0,54.0,0,0,CBlock,0,0,0,ALQ,806.0,Unf,247.0,1053.0,1,1053,0,1053,1.0,1,1,3,0,5,0,0,1,1959.0,0,312.0,0,0,0,8,0,145500,2
1643,2654,0,0,52.0,7830,Reg,0,Inside,0,0,1Fam,1Story,3,5,1921,Gable,AsbShng,AsbShng,0,0.0,0,0,BrkTil,0,0,0,LwQ,416.0,Unf,76.0,492.0,0,492,0,492,1.0,1,0,1,0,3,0,0,0,1921.0,0,200.0,0,0,78,6,0,61500,56
1644,2310,1,1,90.0,11727,Reg,0,Corner,0,0,1Fam,1Story,7,6,1969,Gable,HdBoard,HdBoard,0,434.0,0,0,CBlock,0,0,0,Unf,0.0,Unf,1851.0,1851.0,0,1851,0,1851,0.0,2,0,3,0,8,1,0,1,1969.0,1,506.0,0,146,0,3,0,192100,37
1645,761,0,0,60.0,10320,Reg,0,Inside,0,0,2fmCon,2Story,6,7,1915,Gable,MetalSd,MetalSd,0,0.0,0,0,CBlock,0,0,0,Rec,276.0,ALQ,160.0,698.0,1,754,649,1403,1.0,1,1,3,0,7,0,0,0,1915.0,0,308.0,0,0,288,2,0,116000,44
1646,1884,0,1,65.0,10482,Reg,0,Inside,0,0,1Fam,SLvl,6,8,1958,Hip,VinylSd,VinylSd,0,63.0,0,0,CBlock,0,0,0,GLQ,507.0,Unf,81.0,588.0,1,1138,0,1138,0.0,1,0,3,0,6,0,0,1,1958.0,0,264.0,224,0,0,6,0,145000,49
1647,449,1,1,110.0,15274,IR1,0,Corner,1,0,1Fam,1Story,9,5,2003,Hip,VinylSd,VinylSd,0,724.0,0,0,PConc,1,0,0,GLQ,1972.0,Unf,480.0,2452.0,1,2452,0,2452,2.0,2,0,3,1,10,1,1,1,2003.0,1,886.0,0,116,0,7,0,445000,6
1648,856,1,1,61.0,8800,IR1,0,Inside,0,0,1Fam,1Story,5,7,1977,Gable,HdBoard,HdBoard,0,0.0,0,0,CBlock,1,0,0,LwQ,532.0,Rec,364.0,1040.0,0,1040,0,1040,0.0,2,0,3,0,5,0,0,0,1977.0,0,484.0,0,0,0,9,0,150500,1
1649,11,1,1,75.0,10000,IR1,0,Corner,0,0,1Fam,2Story,6,5,1993,Gable,HdBoard,HdBoard,0,0.0,0,0,PConc,1,0,0,Unf,0.0,Unf,763.0,763.0,0,763,892,1655,0.0,2,1,3,0,7,1,0,1,1993.0,1,440.0,157,84,0,4,0,175900,16
1650,389,1,1,78.0,10140,Reg,0,Inside,0,0,1Fam,1Story,6,6,1974,Hip,Plywood,Plywood,0,196.0,0,0,CBlock,0,0,0,ALQ,888.0,Unf,228.0,1116.0,1,1116,0,1116,1.0,2,0,3,0,6,1,0,1,1974.0,0,528.0,0,0,0,4,0,167900,35
1651,2415,1,1,58.0,14054,IR1,0,Inside,0,0,1Fam,2Story,7,5,2006,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0.0,Unf,879.0,879.0,1,879,984,1863,0.0,2,1,4,0,9,1,1,0,2006.0,1,660.0,100,17,0,11,1,219210,0
1652,77,1,1,70.0,11218,Reg,0,Inside,0,0,1Fam,2Story,6,5,1992,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,PConc,1,0,0,Unf,0.0,Unf,1055.0,1055.0,1,1055,790,1845,0.0,2,1,3,0,8,1,0,1,1992.0,0,462.0,635,104,0,5,0,189000,18
1653,1238,1,1,74.0,8856,Reg,0,Inside,0,0,1Fam,1Story,5,4,1957,Gable,Wd Sdng,Wd Sdng,0,143.0,0,0,CBlock,0,0,0,ALQ,621.0,LwQ,503.0,1176.0,0,1176,0,1176,1.0,1,0,3,0,6,2,1,1,1957.0,0,292.0,0,88,0,5,0,136500,51
1654,223,1,1,65.0,7800,Reg,0,Inside,0,0,1Fam,1Story,5,7,1966,Hip,HdBoard,HdBoard,0,47.0,0,0,CBlock,0,0,0,BLQ,240.0,Rec,150.0,864.0,1,892,0,892,1.0,1,0,3,0,5,0,0,0,1966.0,0,416.0,0,0,0,6,0,137900,2
1655,723,0,0,60.0,7200,Reg,0,Inside,0,0,1Fam,1Story,5,4,1910,Hip,MetalSd,Stucco,0,0.0,0,0,BrkTil,0,0,0,ALQ,247.0,Rec,310.0,1022.0,0,1022,0,1022,1.0,1,0,2,0,4,0,0,0,1956.0,0,280.0,0,30,226,6,0,85000,3
1656,2562,1,1,89.0,10680,Reg,0,Inside,0,0,1Fam,1Story,5,3,1951,Hip,Wd Sdng,Wd Sdng,0,44.0,0,0,CBlock,0,0,0,LwQ,756.0,Unf,1380.0,2136.0,0,2136,0,2136,0.0,2,0,4,0,7,0,0,0,1951.0,0,528.0,0,30,0,10,0,137900,55
